district,less than highschool,highschool,college or associate,bachelor or higher,state
4,0.1003,0.362,0.3482,0.1895,wyoming
5,0.0967,0.3053,0.3725,0.2254,wyoming
6,0.089,0.3496,0.3743,0.1872,wyoming
7,0.0326,0.2288,0.3189,0.4197,wyoming
8,0.03,0.2164,0.3351,0.4185,wyoming
9,0.0577,0.2492,0.4254,0.2676,wyoming
10,0.0817,0.2761,0.3789,0.2633,wyoming
11,0.0807,0.3903,0.3202,0.2088,wyoming
12,0.0966,0.3517,0.4034,0.1483,wyoming
13,0.0309,0.1178,0.4529,0.3983,wyoming
14,0.0138,0.1247,0.4313,0.4302,wyoming
15,0.1058,0.4442,0.2994,0.1507,wyoming
16,0.0932,0.1674,0.2662,0.4732,wyoming
17,0.1358,0.3488,0.3777,0.1377,wyoming
18,0.0581,0.3153,0.4104,0.2162,wyoming
19,0.0782,0.4047,0.3342,0.1829,wyoming
20,0.0574,0.3227,0.3655,0.2544,wyoming
21,0.0942,0.3306,0.3784,0.1969,wyoming
22,0.0531,0.2618,0.3081,0.377,wyoming
23,0.0351,0.1317,0.2754,0.5579,wyoming
24,0.0198,0.2354,0.362,0.3828,wyoming
25,0.0605,0.2482,0.4019,0.2894,wyoming
26,0.0929,0.3022,0.4022,0.2026,wyoming
27,0.0989,0.2843,0.3903,0.2265,wyoming
28,0.0978,0.2865,0.4217,0.194,wyoming
29,0.0555,0.2725,0.4244,0.2476,wyoming
30,0.0362,0.3066,0.3708,0.2864,wyoming
31,0.0436,0.3518,0.4177,0.187,wyoming
32,0.041,0.2869,0.402,0.27,wyoming
33,0.1257,0.337,0.4034,0.1338,wyoming
34,0.095,0.3232,0.4002,0.1816,wyoming
35,0.0394,0.2256,0.4285,0.3064,wyoming
36,0.1056,0.3253,0.3955,0.1737,wyoming
37,0.0385,0.2298,0.39,0.3417,wyoming
38,0.0561,0.3469,0.3813,0.2156,wyoming
39,0.0876,0.3311,0.375,0.2063,wyoming
40,0.0471,0.2977,0.353,0.3022,wyoming
41,0.0726,0.3188,0.3938,0.2147,wyoming
42,0.0096,0.1569,0.4541,0.3794,wyoming
43,0.0739,0.2363,0.4471,0.2427,wyoming
44,0.1124,0.3589,0.3429,0.1857,wyoming
45,0.0647,0.1731,0.4012,0.361,wyoming
46,0.0268,0.1431,0.3257,0.5045,wyoming
47,0.0936,0.3246,0.3594,0.2224,wyoming
48,0.0693,0.3295,0.3984,0.2028,wyoming
49,0.0767,0.3647,0.3893,0.1693,wyoming
50,0.075,0.3073,0.3224,0.2954,wyoming
51,0.0587,0.2717,0.3655,0.304,wyoming
52,0.1049,0.3939,0.3461,0.155,wyoming
53,0.1014,0.4654,0.3365,0.0966,wyoming
54,0.071,0.2648,0.2837,0.3805,wyoming
55,0.079,0.3083,0.3774,0.2352,wyoming
56,0.0524,0.349,0.3895,0.2092,wyoming
57,0.0566,0.269,0.4145,0.2599,wyoming
58,0.1063,0.3804,0.4199,0.0933,wyoming
59,0.0898,0.3443,0.4454,0.1204,wyoming
60,0.0518,0.3158,0.4263,0.2061,wyoming
