district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
171,0.1437,0.3852,0.2255,0.2455,pennsylvania,33620
172,0.1722,0.3764,0.2623,0.1892,pennsylvania,32217
173,0.1742,0.4234,0.2603,0.1421,pennsylvania,33062
174,0.168,0.416,0.255,0.161,pennsylvania,31458
175,0.116,0.297,0.266,0.321,pennsylvania,42066
176,0.199,0.361,0.241,0.199,pennsylvania,31376
177,0.165,0.422,0.229,0.184,pennsylvania,32386
178,0.074,0.192,0.197,0.537,pennsylvania,52431
179,0.3103,0.4545,0.1572,0.0781,pennsylvania,23054
180,0.366,0.496,0.112,0.026,pennsylvania,21239
181,0.2836,0.4138,0.1864,0.1162,pennsylvania,18940
182,0.0779,0.2547,0.2777,0.3896,pennsylvania,50846
183,0.1201,0.4004,0.2613,0.2182,pennsylvania,36169
184,0.278,0.368,0.202,0.152,pennsylvania,28804
185,0.181,0.453,0.229,0.137,pennsylvania,31786
186,0.195,0.381,0.207,0.217,pennsylvania,31074
187,0.1122,0.3106,0.2756,0.3016,pennsylvania,36394
188,0.1924,0.4965,0.1755,0.1356,pennsylvania,23575
189,0.1702,0.3784,0.2312,0.2202,pennsylvania,31040
190,0.248,0.469,0.181,0.102,pennsylvania,26122
191,0.278,0.475,0.184,0.063,pennsylvania,25713
192,0.2,0.455,0.228,0.117,pennsylvania,29005
193,0.15,0.436,0.241,0.173,pennsylvania,32085
194,0.0941,0.3363,0.2923,0.2773,pennsylvania,42732
195,0.1878,0.3616,0.1958,0.2547,pennsylvania,29198
196,0.147,0.404,0.28,0.169,pennsylvania,35580
197,0.3896,0.4446,0.1069,0.0589,pennsylvania,20103
198,0.256,0.484,0.168,0.092,pennsylvania,24513
199,0.161,0.397,0.245,0.197,pennsylvania,31273
200,0.1319,0.3726,0.2348,0.2607,pennsylvania,35809
201,0.2462,0.4374,0.2162,0.1001,pennsylvania,25624
202,0.2757,0.4625,0.1928,0.0689,pennsylvania,25754
203,0.272,0.427,0.217,0.084,pennsylvania,25060
1,0.1702,0.2042,0.2002,0.4254,rhode island,9168
2,0.1638,0.3057,0.2008,0.3297,rhode island,23636
3,0.2378,0.5335,0.1528,0.0759,rhode island,25263
4,0.0951,0.2843,0.2072,0.4134,rhode island,45313
5,0.2,0.509,0.163,0.128,rhode island,15489
6,0.171,0.38,0.25,0.199,rhode island,28552
7,0.224,0.42,0.271,0.085,rhode island,30927
8,0.299,0.453,0.133,0.115,rhode island,22286
9,0.3063,0.4304,0.1471,0.1161,rhode island,22386
10,0.4234,0.4004,0.0961,0.0801,rhode island,20754
11,0.3287,0.4106,0.1638,0.0969,rhode island,19170
12,0.3916,0.4046,0.1499,0.0539,rhode island,15117
13,0.299,0.441,0.187,0.073,rhode island,27350
14,0.2472,0.4795,0.1942,0.0791,rhode island,28533
15,0.1121,0.2563,0.2943,0.3373,rhode island,40636
16,0.0681,0.3784,0.3143,0.2392,rhode island,40444
17,0.157,0.378,0.305,0.16,rhode island,33827
18,0.1461,0.3323,0.2863,0.2352,rhode island,35311
19,0.091,0.342,0.328,0.239,rhode island,39368
20,0.077,0.43,0.271,0.222,rhode island,35760
21,0.1029,0.4066,0.3317,0.1588,rhode island,36051
22,0.121,0.395,0.272,0.212,rhode island,37070
23,0.1049,0.3776,0.3007,0.2168,rhode island,40048
24,0.077,0.298,0.306,0.319,rhode island,46053
25,0.2092,0.4204,0.1932,0.1772,rhode island,28289
26,0.1211,0.4194,0.2452,0.2142,rhode island,36692
27,0.1189,0.3766,0.2507,0.2537,rhode island,38147
28,0.1229,0.3177,0.2857,0.2737,rhode island,38413
29,0.109,0.346,0.241,0.304,rhode island,36250
30,0.0701,0.2154,0.1703,0.5441,rhode island,53602
31,0.071,0.273,0.261,0.395,rhode island,40384
32,0.082,0.232,0.232,0.454,rhode island,45246
33,0.146,0.201,0.214,0.439,rhode island,34627
34,0.1718,0.2398,0.2438,0.3447,rhode island,29111
35,0.156,0.191,0.245,0.408,rhode island,7132
36,0.0871,0.3624,0.2402,0.3103,rhode island,36268
37,0.1109,0.4076,0.2248,0.2567,rhode island,35788
38,0.1109,0.3916,0.2877,0.2098,rhode island,38574
39,0.067,0.361,0.263,0.309,rhode island,39681
40,0.13,0.28,0.272,0.318,rhode island,37318
41,0.059,0.259,0.299,0.383,rhode island,48399
42,0.1039,0.4505,0.2478,0.1978,rhode island,33806
43,0.0949,0.4316,0.3007,0.1728,rhode island,37666
44,0.1,0.303,0.224,0.373,rhode island,45095
45,0.082,0.34,0.3,0.278,rhode island,41849
46,0.078,0.327,0.282,0.313,rhode island,40589
47,0.104,0.377,0.284,0.235,rhode island,37914
48,0.0619,0.2757,0.3407,0.3217,rhode island,42454
49,0.229,0.48,0.178,0.113,rhode island,30208
50,0.137,0.491,0.23,0.142,rhode island,31557
51,0.1538,0.3746,0.3167,0.1548,rhode island,36074
52,0.0591,0.2863,0.2392,0.4154,rhode island,49101
53,0.092,0.232,0.327,0.349,rhode island,27530
54,0.0959,0.4416,0.2398,0.2228,rhode island,37585
55,0.1091,0.3974,0.2513,0.2422,rhode island,35764
56,0.457,0.382,0.106,0.055,rhode island,17633
57,0.2052,0.4424,0.2262,0.1261,rhode island,30754
58,0.254,0.472,0.164,0.11,rhode island,26181
59,0.273,0.409,0.161,0.157,rhode island,28389
60,0.2547,0.4845,0.1888,0.0719,rhode island,26079
61,0.148,0.423,0.303,0.126,rhode island,32693
62,0.1842,0.4665,0.2152,0.1341,rhode island,30914
63,0.0809,0.4276,0.2867,0.2048,rhode island,38471
64,0.134,0.508,0.262,0.096,rhode island,32946
65,0.153,0.358,0.31,0.179,rhode island,36426
66,0.0741,0.2442,0.2312,0.4505,rhode island,50246
67,0.1079,0.2767,0.2288,0.3866,rhode island,40831
68,0.1019,0.3407,0.2557,0.3017,rhode island,40345
69,0.136,0.377,0.264,0.223,rhode island,23216
70,0.09,0.324,0.27,0.316,rhode island,40737
71,0.0939,0.3437,0.2567,0.3057,rhode island,40125
72,0.083,0.232,0.206,0.479,rhode island,42903
73,0.18,0.384,0.234,0.202,rhode island,32523
74,0.133,0.321,0.188,0.358,rhode island,37010
75,0.1351,0.3223,0.2102,0.3323,rhode island,30490
1,0.2757,0.4006,0.1808,0.1429,south carolina,25679
2,0.28,0.37,0.178,0.172,south carolina,23327
3,0.3097,0.3227,0.1698,0.1978,south carolina,10367
4,0.2182,0.4645,0.2042,0.1131,south carolina,27824
5,0.1772,0.5055,0.1752,0.1421,south carolina,30225
6,0.2068,0.3936,0.2388,0.1608,south carolina,29636
7,0.279,0.451,0.188,0.082,south carolina,23825
8,0.231,0.451,0.191,0.127,south carolina,28288
9,0.2122,0.4775,0.1802,0.1301,south carolina,28480
10,0.224,0.369,0.234,0.173,south carolina,31460
11,0.2563,0.5335,0.1371,0.0731,south carolina,24945
12,0.4,0.377,0.147,0.076,south carolina,19502
13,0.188,0.48,0.204,0.128,south carolina,28568
14,0.279,0.434,0.196,0.091,south carolina,25093
15,0.3093,0.4304,0.1902,0.0701,south carolina,26377
16,0.216,0.42,0.224,0.14,south carolina,27232
17,0.2408,0.4156,0.1968,0.1469,south carolina,25696
18,0.2048,0.4036,0.2108,0.1808,south carolina,30567
19,0.315,0.421,0.187,0.077,south carolina,22508
20,0.212,0.403,0.203,0.182,south carolina,30898
21,0.114,0.25,0.216,0.42,south carolina,44705
22,0.146,0.403,0.221,0.23,south carolina,32170
23,0.3854,0.4064,0.1231,0.0851,south carolina,21404
24,0.141,0.345,0.237,0.277,south carolina,36707
25,0.3534,0.4184,0.1431,0.0851,south carolina,21987
26,0.1131,0.3213,0.2222,0.3433,south carolina,41810
27,0.133,0.427,0.221,0.219,south carolina,36246
28,0.1359,0.4126,0.2448,0.2068,south carolina,36437
29,0.2647,0.4386,0.2008,0.0959,south carolina,26632
30,0.263,0.44,0.2,0.097,south carolina,26810
31,0.434,0.406,0.121,0.039,south carolina,16729
32,0.2088,0.4286,0.2148,0.1479,south carolina,29982
33,0.2222,0.4014,0.2362,0.1401,south carolina,29189
34,0.226,0.407,0.206,0.161,south carolina,30314
35,0.143,0.348,0.229,0.28,south carolina,37497
36,0.2843,0.4505,0.1802,0.0851,south carolina,26271
37,0.2058,0.4805,0.2118,0.1019,south carolina,29744
38,0.2208,0.4176,0.2218,0.1399,south carolina,30262
39,0.273,0.422,0.173,0.132,south carolina,27254
40,0.289,0.428,0.191,0.092,south carolina,26223
41,0.2843,0.3624,0.2052,0.1481,south carolina,26131
42,0.2813,0.4585,0.2032,0.0571,south carolina,23951
43,0.22,0.468,0.191,0.121,south carolina,31018
44,0.275,0.495,0.152,0.078,south carolina,25413
45,0.1508,0.3357,0.2098,0.3037,south carolina,36291
46,0.214,0.424,0.188,0.174,south carolina,31299
47,0.179,0.398,0.235,0.188,south carolina,32088
48,0.15,0.318,0.219,0.313,south carolina,39200
49,0.285,0.445,0.173,0.097,south carolina,21903
50,0.3237,0.4565,0.1508,0.0689,south carolina,24724
51,0.382,0.397,0.156,0.065,south carolina,21394
52,0.255,0.421,0.205,0.119,south carolina,29615
53,0.2687,0.4905,0.1588,0.0819,south carolina,25901
54,0.3327,0.4366,0.1489,0.0819,south carolina,22799
55,0.369,0.389,0.17,0.072,south carolina,21746
56,0.301,0.404,0.167,0.128,south carolina,24329
57,0.371,0.407,0.147,0.075,south carolina,21867
58,0.295,0.465,0.165,0.075,south carolina,23826
59,0.3313,0.4224,0.1401,0.1061,south carolina,22099
60,0.2168,0.4466,0.2068,0.1299,south carolina,30278
61,0.3233,0.4434,0.1532,0.0801,south carolina,23327
62,0.3273,0.4494,0.1461,0.0771,south carolina,22827
63,0.197,0.38,0.209,0.214,south carolina,32263
64,0.32,0.449,0.157,0.074,south carolina,23018
65,0.194,0.451,0.209,0.146,south carolina,30301
66,0.36,0.406,0.147,0.087,south carolina,21162
67,0.25,0.421,0.193,0.136,south carolina,29075
68,0.3127,0.4226,0.1988,0.0659,south carolina,22382
69,0.1381,0.4014,0.2422,0.2182,south carolina,35968
70,0.344,0.421,0.169,0.066,south carolina,23220
71,0.137,0.344,0.232,0.287,south carolina,37274
72,0.2907,0.4146,0.1788,0.1159,south carolina,13843
73,0.288,0.459,0.179,0.074,south carolina,21984
74,0.283,0.434,0.165,0.118,south carolina,20439
75,0.1898,0.3487,0.2058,0.2557,south carolina,25418
76,0.283,0.469,0.165,0.083,south carolina,25715
77,0.174,0.471,0.187,0.168,south carolina,32578
78,0.176,0.38,0.213,0.231,south carolina,32405
79,0.1111,0.4484,0.2603,0.1802,south carolina,38081
80,0.2022,0.5075,0.2002,0.0901,south carolina,30320
81,0.171,0.319,0.217,0.293,south carolina,33725
82,0.379,0.361,0.151,0.109,south carolina,21106
83,0.217,0.391,0.2,0.192,south carolina,30703
84,0.2412,0.3984,0.1982,0.1622,south carolina,28663
85,0.128,0.388,0.253,0.231,south carolina,39516
86,0.2375,0.3948,0.2194,0.1483,south carolina,28887
87,0.133,0.35,0.249,0.268,south carolina,37860
88,0.1592,0.4855,0.2222,0.1331,south carolina,33167
89,0.284,0.45,0.162,0.104,south carolina,26391
90,0.247,0.485,0.176,0.092,south carolina,26935
91,0.3056,0.4238,0.1743,0.0962,south carolina,25664
92,0.166,0.464,0.222,0.148,south carolina,33736
93,0.2823,0.4665,0.1722,0.0791,south carolina,26423
94,0.183,0.433,0.223,0.161,south carolina,31987
95,0.276,0.45,0.159,0.115,south carolina,23624
96,0.2022,0.5215,0.2002,0.0761,south carolina,28245
97,0.2102,0.3964,0.2523,0.1411,south carolina,31041
98,0.1542,0.3894,0.2773,0.1792,south carolina,36328
99,0.1271,0.2993,0.2222,0.3514,south carolina,43454
100,0.182,0.425,0.239,0.154,south carolina,32449
101,0.357,0.426,0.143,0.074,south carolina,22276
102,0.311,0.414,0.186,0.089,south carolina,25286
103,0.392,0.396,0.118,0.094,south carolina,20931
104,0.264,0.397,0.195,0.144,south carolina,23990
105,0.2883,0.4715,0.1542,0.0861,south carolina,20448
106,0.2192,0.3984,0.2362,0.1461,south carolina,26407
107,0.313,0.391,0.148,0.148,south carolina,22980
108,0.211,0.399,0.173,0.217,south carolina,29861
109,0.3323,0.4464,0.1421,0.0791,south carolina,24585
110,0.116,0.318,0.182,0.384,south carolina,35162
111,0.303,0.398,0.157,0.142,south carolina,20854
112,0.144,0.257,0.229,0.37,south carolina,42170
113,0.3686,0.3996,0.1459,0.0859,south carolina,21882
114,0.1727,0.3323,0.2605,0.2345,south carolina,38654
115,0.1171,0.3784,0.2362,0.2683,south carolina,40364
116,0.2128,0.4246,0.2068,0.1558,south carolina,29968
117,0.2038,0.4835,0.2078,0.1049,south carolina,29064
118,0.283,0.406,0.16,0.151,south carolina,25200
119,0.1677,0.3792,0.2655,0.1876,south carolina,35789
120,0.178,0.439,0.199,0.184,south carolina,32169
121,0.383,0.407,0.124,0.086,south carolina,21814
122,0.3467,0.4705,0.1229,0.0599,south carolina,24114
123,0.2162,0.3734,0.1812,0.2292,south carolina,30460
124,0.2498,0.4436,0.1808,0.1259,south carolina,25686
1,0.2934,0.4281,0.1806,0.0978,tennessee,23617
2,0.2238,0.3776,0.2068,0.1918,tennessee,27891
3,0.3033,0.4414,0.1331,0.1221,tennessee,24289
4,0.298,0.461,0.163,0.078,tennessee,23238
5,0.29,0.47,0.155,0.085,tennessee,24732
6,0.2152,0.3964,0.2202,0.1682,tennessee,29195
7,0.259,0.44,0.168,0.133,tennessee,22118
8,0.2713,0.3804,0.2032,0.1451,tennessee,25420
9,0.2753,0.4334,0.1952,0.0961,tennessee,25140
10,0.298,0.44,0.168,0.094,tennessee,25594
11,0.326,0.437,0.158,0.079,tennessee,22205
12,0.3043,0.4384,0.1592,0.0981,tennessee,25176
13,0.2833,0.4605,0.1552,0.1011,tennessee,25595
14,0.094,0.227,0.216,0.463,tennessee,50424
15,0.325,0.46,0.134,0.081,tennessee,15084
16,0.1892,0.4354,0.2262,0.1491,tennessee,30856
17,0.3197,0.4396,0.1558,0.0849,tennessee,22890
18,0.1932,0.4164,0.1962,0.1942,tennessee,32325
19,0.1932,0.4625,0.2132,0.1311,tennessee,30323
20,0.2028,0.4296,0.2018,0.1658,tennessee,29435
21,0.2747,0.4246,0.1958,0.1049,tennessee,26317
22,0.2168,0.4655,0.2058,0.1119,tennessee,29006
23,0.2776,0.4379,0.1633,0.1212,tennessee,25203
24,0.277,0.422,0.171,0.13,tennessee,24714
25,0.309,0.464,0.143,0.084,tennessee,24614
26,0.159,0.395,0.232,0.214,tennessee,36114
27,0.2062,0.3904,0.1802,0.2232,tennessee,29974
28,0.3556,0.4186,0.1279,0.0979,tennessee,20409
29,0.1692,0.4074,0.2152,0.2082,tennessee,32064
30,0.236,0.412,0.191,0.161,tennessee,30369
31,0.2797,0.4126,0.1868,0.1209,tennessee,24546
32,0.2342,0.4044,0.1662,0.1952,tennessee,27601
33,0.2472,0.3894,0.1682,0.1952,tennessee,27508
34,0.1617,0.4251,0.2475,0.1657,tennessee,35384
35,0.294,0.46,0.174,0.072,tennessee,25495
36,0.2727,0.4535,0.1618,0.1119,tennessee,26297
37,0.21,0.395,0.231,0.164,tennessee,30848
38,0.312,0.448,0.16,0.08,tennessee,23164
39,0.2428,0.4086,0.2128,0.1359,tennessee,26191
40,0.1906,0.4232,0.2086,0.1776,tennessee,31253
41,0.3143,0.4494,0.1532,0.0831,tennessee,23674
42,0.3007,0.3996,0.1798,0.1199,tennessee,24561
43,0.343,0.456,0.144,0.057,tennessee,22697
44,0.2224,0.4259,0.2154,0.1363,tennessee,30377
45,0.1552,0.4034,0.2202,0.2212,tennessee,33941
46,0.2458,0.4326,0.1918,0.1299,tennessee,27560
47,0.2312,0.4434,0.1842,0.1411,tennessee,26791
48,0.1862,0.4214,0.2232,0.1692,tennessee,26502
49,0.1622,0.4595,0.2372,0.1411,tennessee,32778
50,0.143,0.381,0.234,0.242,tennessee,36642
51,0.2202,0.4304,0.1982,0.1512,tennessee,30348
52,0.2643,0.4845,0.1421,0.1091,tennessee,28099
53,0.1932,0.4555,0.1942,0.1572,tennessee,31735
54,0.2587,0.4745,0.1768,0.0899,tennessee,26052
55,0.1662,0.3864,0.1862,0.2613,tennessee,30613
56,0.085,0.238,0.228,0.449,tennessee,51265
57,0.12,0.369,0.272,0.239,tennessee,38684
58,0.319,0.443,0.144,0.094,tennessee,21308
59,0.2923,0.4925,0.1522,0.0631,tennessee,26009
60,0.192,0.422,0.237,0.149,tennessee,33044
61,0.0819,0.2088,0.1918,0.5175,tennessee,51360
62,0.311,0.42,0.173,0.096,tennessee,25219
63,0.084,0.199,0.198,0.519,tennessee,52015
64,0.2042,0.4254,0.2062,0.1642,tennessee,31206
65,0.1522,0.2863,0.2242,0.3373,tennessee,36869
66,0.1928,0.4486,0.2148,0.1439,tennessee,31481
67,0.2228,0.4995,0.2088,0.0689,tennessee,27739
68,0.1828,0.3866,0.2547,0.1758,tennessee,33918
69,0.2777,0.4555,0.1738,0.0929,tennessee,25613
70,0.2927,0.4406,0.1748,0.0919,tennessee,25799
71,0.3427,0.4116,0.1299,0.1159,tennessee,24783
72,0.271,0.47,0.166,0.093,tennessee,26502
73,0.198,0.424,0.214,0.164,tennessee,31377
74,0.2827,0.4745,0.1578,0.0849,tennessee,26491
75,0.286,0.451,0.164,0.099,tennessee,25243
76,0.292,0.468,0.149,0.091,tennessee,22586
77,0.2833,0.4434,0.1622,0.1111,tennessee,26560
78,0.2002,0.4685,0.1932,0.1381,tennessee,31359
79,0.252,0.474,0.184,0.09,tennessee,26742
80,0.3373,0.4414,0.1542,0.0671,tennessee,22713
81,0.1958,0.4266,0.2178,0.1598,tennessee,30844
82,0.3093,0.4765,0.1391,0.0751,tennessee,25930
83,0.1421,0.3053,0.2272,0.3253,tennessee,41154
84,0.2627,0.4605,0.1868,0.0899,tennessee,27179
85,0.2438,0.4496,0.2188,0.0879,tennessee,27980
86,0.2783,0.3804,0.1892,0.1522,tennessee,25543
87,0.3303,0.4304,0.1702,0.0691,tennessee,23259
88,0.29,0.43,0.178,0.102,tennessee,24960
89,0.158,0.384,0.234,0.224,tennessee,34682
90,0.2924,0.3862,0.1617,0.1597,tennessee,22340
91,0.3616,0.3916,0.1339,0.1129,tennessee,21344
92,0.215,0.472,0.194,0.119,tennessee,28044
93,0.3796,0.4066,0.1289,0.0849,tennessee,20191
94,0.2248,0.3946,0.2178,0.1628,tennessee,30329
95,0.0639,0.2208,0.2188,0.4965,tennessee,52479
96,0.1281,0.3704,0.2623,0.2392,tennessee,40109
97,0.173,0.413,0.236,0.178,tennessee,33614
98,0.3514,0.4354,0.1522,0.0611,tennessee,22529
99,0.1049,0.3127,0.2947,0.2877,tennessee,42718
1,0.2777,0.4076,0.1908,0.1239,texas,26672
2,0.2623,0.3734,0.2152,0.1491,texas,26891
3,0.2098,0.3187,0.2208,0.2507,texas,31827
4,0.222,0.377,0.232,0.169,texas,30816
5,0.2847,0.3996,0.1808,0.1349,texas,26163
6,0.2573,0.3744,0.1942,0.1742,texas,27327
7,0.253,0.377,0.205,0.165,texas,26636
8,0.2867,0.4186,0.1668,0.1279,texas,26027
9,0.284,0.38,0.188,0.148,texas,27317
10,0.1908,0.3656,0.2498,0.1938,texas,32838
11,0.289,0.396,0.182,0.133,texas,24697
12,0.3164,0.3772,0.1727,0.1337,texas,24096
13,0.2418,0.3956,0.1968,0.1658,texas,30501
14,0.2727,0.3866,0.1748,0.1658,texas,19690
15,0.1001,0.2232,0.2352,0.4414,texas,51197
16,0.2368,0.3447,0.1998,0.2188,texas,30929
17,0.2527,0.4046,0.1998,0.1429,texas,29109
18,0.238,0.388,0.215,0.159,texas,29141
19,0.237,0.372,0.198,0.193,texas,30438
20,0.1962,0.3884,0.2002,0.2152,texas,31312
21,0.1882,0.3574,0.2202,0.2342,texas,34053
22,0.2973,0.3664,0.1722,0.1642,texas,24932
23,0.2258,0.3387,0.2088,0.2268,texas,28180
24,0.143,0.236,0.22,0.401,texas,45838
25,0.217,0.349,0.201,0.233,texas,32111
26,0.124,0.238,0.222,0.416,texas,49461
27,0.166,0.342,0.229,0.263,texas,35898
28,0.103,0.185,0.206,0.506,texas,55486
29,0.1301,0.2893,0.2412,0.3393,texas,46137
30,0.2643,0.3493,0.2002,0.1862,texas,28149
31,0.357,0.363,0.159,0.121,texas,20801
32,0.232,0.336,0.225,0.207,texas,30547
33,0.114,0.264,0.228,0.394,texas,47040
34,0.301,0.376,0.181,0.142,texas,26205
35,0.4204,0.3323,0.1451,0.1021,texas,19567
36,0.397,0.374,0.13,0.099,texas,20370
37,0.465,0.348,0.111,0.076,texas,19911
38,0.3816,0.3487,0.1598,0.1099,texas,21732
39,0.4104,0.3664,0.1502,0.0731,texas,19604
40,0.3806,0.4006,0.1489,0.0699,texas,19843
41,0.304,0.336,0.193,0.167,texas,25633
42,0.393,0.319,0.168,0.12,texas,22184
43,0.2913,0.3514,0.1952,0.1622,texas,26149
44,0.2138,0.3437,0.2448,0.1978,texas,34135
45,0.2102,0.3664,0.2162,0.2072,texas,27018
46,0.2853,0.4144,0.1712,0.1291,texas,27306
47,0.0949,0.2168,0.1968,0.4915,texas,51814
48,0.133,0.321,0.222,0.324,texas,42470
49,0.172,0.336,0.208,0.284,texas,31799
50,0.164,0.353,0.225,0.258,texas,38122
51,0.285,0.438,0.159,0.118,texas,26303
52,0.15,0.39,0.226,0.234,texas,36398
53,0.2687,0.3706,0.1898,0.1708,texas,25880
54,0.2078,0.4456,0.2088,0.1379,texas,30721
55,0.2947,0.4146,0.1638,0.1269,texas,26577
56,0.2462,0.3834,0.2082,0.1622,texas,26784
57,0.3183,0.4044,0.1572,0.1201,texas,25118
58,0.198,0.393,0.238,0.171,texas,34192
59,0.2893,0.4344,0.1722,0.1041,texas,25763
60,0.263,0.387,0.192,0.158,texas,27501
61,0.1898,0.3217,0.2478,0.2408,texas,35137
62,0.2432,0.4054,0.2002,0.1512,texas,27942
63,0.1079,0.2607,0.2168,0.4146,texas,47555
64,0.208,0.357,0.235,0.2,texas,27075
65,0.1602,0.3534,0.2212,0.2653,texas,38731
66,0.097,0.246,0.238,0.419,texas,50807
67,0.1421,0.2573,0.2142,0.3864,texas,44408
68,0.2683,0.3874,0.2072,0.1371,texas,27002
69,0.283,0.409,0.187,0.121,texas,25833
70,0.1459,0.2707,0.2358,0.3477,texas,44508
71,0.302,0.398,0.174,0.126,texas,24977
72,0.2847,0.3836,0.1888,0.1429,texas,26933
73,0.1934,0.3287,0.2184,0.2595,texas,32273
74,0.323,0.363,0.165,0.149,texas,22894
75,0.332,0.381,0.183,0.104,texas,23646
76,0.4276,0.4066,0.1139,0.0519,texas,21140
77,0.359,0.384,0.146,0.111,texas,21034
78,0.2458,0.3427,0.2148,0.1968,texas,29281
79,0.2957,0.4006,0.1898,0.1139,texas,26015
80,0.369,0.358,0.169,0.104,texas,21031
81,0.208,0.349,0.218,0.225,texas,32369
82,0.1772,0.3223,0.2202,0.2803,texas,37341
83,0.218,0.381,0.2,0.201,texas,30931
84,0.328,0.387,0.171,0.114,texas,20573
85,0.2102,0.3393,0.2272,0.2232,texas,32990
86,0.2088,0.3736,0.2318,0.1858,texas,31916
87,0.292,0.4,0.176,0.132,texas,26071
88,0.253,0.415,0.195,0.137,texas,27294
89,0.1393,0.2776,0.2375,0.3457,texas,43706
90,0.417,0.439,0.094,0.05,texas,21798
91,0.2,0.373,0.242,0.185,texas,32341
92,0.1758,0.3806,0.2458,0.1978,texas,34936
93,0.1743,0.3317,0.2665,0.2275,texas,36715
94,0.2072,0.3343,0.2332,0.2252,texas,31387
95,0.3134,0.4092,0.1747,0.1028,texas,25039
96,0.1469,0.3317,0.2587,0.2627,texas,40671
97,0.1842,0.3383,0.2362,0.2412,texas,34842
98,0.091,0.207,0.209,0.493,texas,51861
99,0.1752,0.3774,0.2392,0.2082,texas,35381
100,0.3257,0.3858,0.1673,0.1212,texas,24540
101,0.2448,0.3826,0.2328,0.1399,texas,29799
102,0.226,0.322,0.206,0.246,texas,31707
103,0.3447,0.3616,0.1479,0.1459,texas,25593
104,0.364,0.452,0.119,0.065,texas,24776
105,0.274,0.405,0.181,0.14,texas,27464
106,0.119,0.274,0.251,0.356,texas,47165
107,0.234,0.404,0.199,0.163,texas,29747
108,0.1171,0.2503,0.2132,0.4194,texas,50179
109,0.2418,0.4236,0.2198,0.1149,texas,30303
110,0.424,0.446,0.099,0.031,texas,21739
111,0.2553,0.4194,0.2132,0.1121,texas,29043
112,0.2432,0.3824,0.1892,0.1852,texas,30309
113,0.2138,0.3996,0.2228,0.1638,texas,31260
114,0.224,0.297,0.176,0.303,texas,35332
115,0.169,0.306,0.21,0.315,texas,40322
116,0.266,0.418,0.184,0.132,texas,26103
117,0.258,0.386,0.198,0.158,texas,27317
118,0.315,0.426,0.173,0.086,texas,24702
119,0.294,0.43,0.185,0.091,texas,25610
120,0.3186,0.3988,0.1904,0.0922,texas,23310
121,0.17,0.337,0.235,0.258,texas,36542
122,0.0969,0.2527,0.2238,0.4266,texas,48990
123,0.3193,0.4024,0.1542,0.1241,texas,24588
124,0.248,0.431,0.211,0.11,texas,28772
125,0.2763,0.3964,0.1972,0.1301,texas,25914
126,0.1872,0.3283,0.2262,0.2583,texas,36095
127,0.1299,0.2827,0.2687,0.3187,texas,44217
128,0.153,0.312,0.279,0.256,texas,38245
129,0.166,0.297,0.239,0.298,texas,38135
130,0.1062,0.2585,0.2385,0.3968,texas,48520
131,0.33,0.404,0.17,0.096,texas,24984
132,0.171,0.321,0.251,0.257,texas,37364
133,0.127,0.217,0.2,0.456,texas,51956
134,0.062,0.184,0.206,0.548,texas,64397
135,0.1471,0.3423,0.2432,0.2673,texas,40593
136,0.129,0.313,0.239,0.319,texas,41949
137,0.4326,0.3127,0.1369,0.1179,texas,22112
138,0.247,0.314,0.2,0.239,texas,32935
139,0.2897,0.3946,0.1798,0.1359,texas,26565
140,0.429,0.427,0.106,0.038,texas,21399
141,0.3689,0.4317,0.1456,0.0538,texas,23616
142,0.266,0.387,0.197,0.15,texas,29287
143,0.3596,0.4176,0.1518,0.0709,texas,24532
144,0.3307,0.4186,0.1678,0.0829,texas,23622
145,0.3493,0.3814,0.1592,0.1101,texas,24205
146,0.2997,0.3666,0.1898,0.1439,texas,25841
147,0.244,0.338,0.175,0.243,texas,30314
148,0.3227,0.3047,0.1508,0.2218,texas,27013
149,0.316,0.369,0.155,0.16,texas,25726
150,0.1502,0.2883,0.2402,0.3213,texas,41603
1,0.174,0.438,0.237,0.151,utah,27522
2,0.102,0.312,0.285,0.301,utah,40302
3,0.26,0.407,0.17,0.163,utah,23981
4,0.3183,0.4144,0.1642,0.1031,utah,14615
5,0.1948,0.3716,0.2248,0.2088,utah,29255
6,0.1139,0.3067,0.2837,0.2957,utah,36436
7,0.21,0.392,0.217,0.181,utah,30086
8,0.2228,0.4456,0.2058,0.1259,utah,30677
9,0.248,0.453,0.183,0.116,utah,25710
10,0.2545,0.4198,0.1824,0.1433,utah,24460
11,0.173,0.383,0.245,0.199,utah,30500
12,0.1612,0.3764,0.2953,0.1672,utah,34767
13,0.157,0.425,0.259,0.159,utah,31256
14,0.201,0.404,0.238,0.157,utah,30366
15,0.128,0.251,0.267,0.354,utah,36820
16,0.2158,0.3407,0.2408,0.2028,utah,27922
17,0.1481,0.3003,0.2633,0.2883,utah,31884
18,0.0991,0.2783,0.2452,0.3774,utah,38198
19,0.147,0.399,0.211,0.243,utah,30191
20,0.164,0.34,0.255,0.241,utah,33374
21,0.145,0.381,0.331,0.143,utah,34495
22,0.2192,0.4905,0.2102,0.0801,utah,28977
23,0.3343,0.4685,0.1381,0.0591,utah,22429
24,0.163,0.341,0.24,0.256,utah,31290
