district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
12,0.2907,0.1946,0.2122,0.3024,wyoming
13,0.4515,0.2106,0.1631,0.1747,wyoming
14,0.5371,0.1332,0.1725,0.1571,wyoming
15,0.2535,0.17,0.2146,0.3619,wyoming
16,0.3772,0.274,0.1458,0.2031,wyoming
17,0.2303,0.1526,0.1966,0.4205,wyoming
18,0.3397,0.1219,0.1592,0.3792,wyoming
19,0.2853,0.1257,0.2466,0.3424,wyoming
20,0.3844,0.0696,0.2815,0.2645,wyoming
21,0.2989,0.1394,0.2325,0.3292,wyoming
22,0.4103,0.114,0.1901,0.2856,wyoming
23,0.4326,0.2404,0.1889,0.1381,wyoming
24,0.3649,0.1761,0.2619,0.1972,wyoming
25,0.3821,0.1587,0.1728,0.2864,wyoming
26,0.3009,0.1666,0.2046,0.3279,wyoming
27,0.3766,0.1352,0.1697,0.3185,wyoming
28,0.3629,0.1774,0.1701,0.2896,wyoming
29,0.3533,0.2313,0.1789,0.2365,wyoming
30,0.4037,0.2157,0.1586,0.222,wyoming
31,0.2607,0.1864,0.1827,0.3702,wyoming
32,0.3962,0.131,0.1925,0.2803,wyoming
33,0.332,0.2757,0.1502,0.2421,wyoming
34,0.2957,0.2431,0.1482,0.3131,wyoming
35,0.4113,0.1765,0.2139,0.1983,wyoming
36,0.2926,0.2063,0.2452,0.2559,wyoming
37,0.477,0.1189,0.2354,0.1687,wyoming
38,0.331,0.162,0.2096,0.2974,wyoming
39,0.2744,0.1601,0.1923,0.3732,wyoming
40,0.4195,0.1753,0.1721,0.233,wyoming
41,0.2884,0.212,0.256,0.2437,wyoming
42,0.4985,0.1302,0.1935,0.1778,wyoming
43,0.3522,0.2055,0.171,0.2713,wyoming
44,0.245,0.1989,0.2038,0.3522,wyoming
45,0.4197,0.1691,0.1733,0.2379,wyoming
46,0.5467,0.1105,0.1649,0.1779,wyoming
47,0.3335,0.1734,0.1132,0.3799,wyoming
48,0.3578,0.1235,0.2334,0.2852,wyoming
49,0.3187,0.211,0.1681,0.3023,wyoming
50,0.3977,0.1509,0.2053,0.2461,wyoming
51,0.4515,0.1445,0.1443,0.2596,wyoming
52,0.2809,0.1473,0.1995,0.3724,wyoming
53,0.2273,0.2078,0.1796,0.3853,wyoming
54,0.4045,0.2539,0.1412,0.2005,wyoming
55,0.3632,0.1849,0.2303,0.2216,wyoming
56,0.3812,0.1924,0.2095,0.217,wyoming
57,0.3372,0.2043,0.2119,0.2466,wyoming
58,0.2513,0.1728,0.1663,0.4097,wyoming
59,0.2264,0.2672,0.209,0.2973,wyoming
60,0.3538,0.1714,0.1373,0.3375,wyoming
