district,less than highschool,highschool,college or associate,bachelor or higher,state
50,0.1256,0.4062,0.3184,0.1498,wisconsin
51,0.0949,0.3876,0.3233,0.1943,wisconsin
52,0.0828,0.3523,0.3367,0.2281,wisconsin
53,0.1106,0.3758,0.316,0.1976,wisconsin
54,0.0697,0.2983,0.4136,0.2184,wisconsin
55,0.0639,0.3068,0.317,0.3122,wisconsin
56,0.0649,0.3026,0.3312,0.3014,wisconsin
57,0.0893,0.3364,0.3525,0.2218,wisconsin
58,0.0681,0.3117,0.3471,0.273,wisconsin
59,0.0903,0.3841,0.3426,0.1829,wisconsin
60,0.0582,0.283,0.3292,0.3295,wisconsin
61,0.0867,0.3251,0.3358,0.2525,wisconsin
62,0.0814,0.2947,0.3549,0.269,wisconsin
63,0.084,0.3319,0.3425,0.2416,wisconsin
64,0.0833,0.2964,0.363,0.2573,wisconsin
65,0.1368,0.3628,0.3331,0.1674,wisconsin
66,0.2139,0.3381,0.3253,0.1227,wisconsin
67,0.0824,0.3788,0.3467,0.1921,wisconsin
68,0.115,0.3521,0.3488,0.1841,wisconsin
69,0.1352,0.3965,0.2853,0.1831,wisconsin
70,0.0906,0.3998,0.3285,0.1811,wisconsin
71,0.0601,0.3015,0.3751,0.2634,wisconsin
72,0.1002,0.392,0.3479,0.16,wisconsin
73,0.0716,0.342,0.3797,0.2067,wisconsin
74,0.0829,0.3462,0.3571,0.2138,wisconsin
75,0.0994,0.3964,0.3313,0.1728,wisconsin
76,0.0287,0.1333,0.4221,0.4158,wisconsin
77,0.0492,0.1419,0.2672,0.5417,wisconsin
78,0.0335,0.1153,0.2181,0.6331,wisconsin
79,0.0351,0.1909,0.2796,0.4943,wisconsin
80,0.0419,0.2533,0.3115,0.3933,wisconsin
81,0.0888,0.367,0.3294,0.2149,wisconsin
82,0.0782,0.2575,0.3119,0.3524,wisconsin
83,0.0489,0.2985,0.3396,0.3129,wisconsin
84,0.078,0.2916,0.3225,0.3078,wisconsin
85,0.1024,0.3524,0.3252,0.22,wisconsin
86,0.0665,0.3485,0.3302,0.2548,wisconsin
87,0.1309,0.4185,0.3029,0.1476,wisconsin
88,0.0838,0.2823,0.3308,0.3031,wisconsin
89,0.0805,0.3931,0.3324,0.194,wisconsin
90,0.172,0.3612,0.3072,0.1596,wisconsin
91,0.0639,0.2362,0.445,0.2549,wisconsin
92,0.1135,0.4083,0.3142,0.1641,wisconsin
93,0.0663,0.3534,0.3389,0.2413,wisconsin
94,0.0493,0.285,0.3644,0.3013,wisconsin
95,0.0573,0.2483,0.4424,0.2521,wisconsin
96,0.1232,0.3989,0.3069,0.1709,wisconsin
97,0.0658,0.2599,0.3627,0.3116,wisconsin
98,0.0548,0.2444,0.3121,0.3887,wisconsin
99,0.0439,0.2306,0.3025,0.423,wisconsin
1,0.074,0.3392,0.3798,0.207,wyoming
2,0.1167,0.2936,0.4157,0.174,wyoming
3,0.1056,0.3952,0.3304,0.1688,wyoming
4,0.0882,0.3434,0.3993,0.1691,wyoming
5,0.0798,0.3052,0.4052,0.2098,wyoming
6,0.1087,0.3736,0.3801,0.1376,wyoming
7,0.0564,0.1991,0.3383,0.4062,wyoming
8,0.0572,0.1811,0.3668,0.3949,wyoming
9,0.0598,0.2584,0.433,0.2488,wyoming
10,0.0837,0.3273,0.373,0.216,wyoming
11,0.095,0.3329,0.3988,0.1732,wyoming
12,0.1282,0.3165,0.4211,0.1342,wyoming
13,0.0306,0.1654,0.4328,0.3712,wyoming
14,0.0088,0.1258,0.5509,0.3146,wyoming
15,0.1281,0.3425,0.3511,0.1782,wyoming
16,0.0797,0.2228,0.2603,0.4371,wyoming
17,0.1512,0.332,0.3351,0.1817,wyoming
18,0.0699,0.3532,0.3654,0.2115,wyoming
19,0.1223,0.3688,0.3555,0.1533,wyoming
20,0.0806,0.3691,0.3388,0.2116,wyoming
21,0.075,0.321,0.4311,0.1729,wyoming
22,0.0512,0.2436,0.3327,0.3725,wyoming
23,0.0242,0.1184,0.27,0.5873,wyoming
24,0.039,0.2665,0.3879,0.3066,wyoming
25,0.0835,0.2431,0.4223,0.251,wyoming
26,0.1341,0.29,0.4201,0.1558,wyoming
27,0.1359,0.3121,0.3535,0.1985,wyoming
28,0.0801,0.3034,0.4007,0.2159,wyoming
29,0.0573,0.2719,0.4289,0.2418,wyoming
30,0.0769,0.2898,0.3596,0.2736,wyoming
31,0.0698,0.412,0.3775,0.1407,wyoming
32,0.0416,0.2542,0.4329,0.2713,wyoming
33,0.1644,0.3404,0.3818,0.1135,wyoming
34,0.1042,0.3311,0.371,0.1937,wyoming
35,0.0725,0.2402,0.4188,0.2685,wyoming
36,0.1034,0.3035,0.4135,0.1795,wyoming
37,0.0671,0.2226,0.3876,0.3227,wyoming
38,0.0756,0.3206,0.4095,0.1943,wyoming
39,0.078,0.3629,0.3719,0.1872,wyoming
40,0.0639,0.3535,0.3509,0.2317,wyoming
41,0.0596,0.2868,0.396,0.2576,wyoming
42,0.0123,0.1994,0.4235,0.3648,wyoming
43,0.1116,0.3174,0.3745,0.1964,wyoming
44,0.1252,0.3565,0.3978,0.1205,wyoming
45,0.0596,0.1728,0.4692,0.2984,wyoming
46,0.0394,0.1803,0.3829,0.3973,wyoming
47,0.0855,0.3795,0.3448,0.1902,wyoming
48,0.1111,0.3247,0.3778,0.1864,wyoming
49,0.1392,0.3344,0.3594,0.167,wyoming
50,0.0806,0.2644,0.3431,0.3119,wyoming
51,0.0496,0.2101,0.4301,0.3102,wyoming
52,0.1185,0.3323,0.3721,0.1771,wyoming
53,0.157,0.4046,0.3286,0.1097,wyoming
54,0.0459,0.3025,0.3416,0.31,wyoming
55,0.0963,0.3251,0.3914,0.1872,wyoming
56,0.0774,0.2827,0.4112,0.2287,wyoming
57,0.0835,0.3076,0.4113,0.1977,wyoming
58,0.1377,0.3474,0.4002,0.1147,wyoming
59,0.1372,0.3592,0.3986,0.1049,wyoming
60,0.0772,0.3627,0.3778,0.1823,wyoming
