district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
44,0.2877,0.1817,0.2399,0.2907,wisconsin
45,0.2615,0.1801,0.2198,0.3387,wisconsin
46,0.4182,0.1612,0.2393,0.1812,wisconsin
47,0.456,0.1758,0.2132,0.1549,wisconsin
48,0.4212,0.1768,0.2482,0.1539,wisconsin
49,0.3012,0.1716,0.2237,0.3035,wisconsin
50,0.2658,0.1913,0.2232,0.3198,wisconsin
51,0.3098,0.1481,0.227,0.3151,wisconsin
52,0.307,0.1734,0.2086,0.3109,wisconsin
53,0.313,0.1734,0.2214,0.2922,wisconsin
54,0.2836,0.2126,0.2657,0.2382,wisconsin
55,0.3433,0.1289,0.2562,0.2716,wisconsin
56,0.3652,0.1383,0.2503,0.2462,wisconsin
57,0.2881,0.1907,0.2364,0.2848,wisconsin
58,0.3569,0.1517,0.2449,0.2464,wisconsin
59,0.2908,0.152,0.2146,0.3425,wisconsin
60,0.3929,0.1437,0.2328,0.2306,wisconsin
61,0.3563,0.1561,0.2302,0.2574,wisconsin
62,0.3612,0.141,0.2366,0.2613,wisconsin
63,0.3528,0.1449,0.2393,0.263,wisconsin
64,0.3808,0.1759,0.2262,0.2171,wisconsin
65,0.2572,0.2198,0.2462,0.2768,wisconsin
66,0.2148,0.2432,0.2175,0.3245,wisconsin
67,0.2927,0.1638,0.2234,0.3202,wisconsin
68,0.3066,0.1607,0.218,0.3147,wisconsin
69,0.3342,0.1499,0.2003,0.3156,wisconsin
70,0.2948,0.1663,0.2098,0.3291,wisconsin
71,0.3267,0.1792,0.2641,0.2301,wisconsin
72,0.2707,0.1723,0.2201,0.337,wisconsin
73,0.3065,0.21,0.2279,0.2556,wisconsin
74,0.3081,0.2077,0.1919,0.2922,wisconsin
75,0.2781,0.1715,0.197,0.3534,wisconsin
76,0.5057,0.2168,0.1879,0.0896,wisconsin
77,0.5808,0.1524,0.174,0.0928,wisconsin
78,0.6152,0.1103,0.1856,0.0889,wisconsin
79,0.5269,0.1129,0.2359,0.1244,wisconsin
80,0.457,0.1335,0.2216,0.1879,wisconsin
81,0.3053,0.1835,0.2456,0.2656,wisconsin
82,0.4408,0.1278,0.2556,0.1758,wisconsin
83,0.4098,0.1262,0.2547,0.2093,wisconsin
84,0.3824,0.1593,0.2665,0.1917,wisconsin
85,0.3226,0.1655,0.2499,0.262,wisconsin
86,0.3492,0.1419,0.2495,0.2594,wisconsin
87,0.274,0.1452,0.2017,0.3791,wisconsin
88,0.3816,0.1538,0.2365,0.2281,wisconsin
89,0.31,0.1501,0.218,0.3219,wisconsin
90,0.2128,0.2182,0.2526,0.3164,wisconsin
91,0.3436,0.2032,0.262,0.1912,wisconsin
92,0.2889,0.1602,0.195,0.3559,wisconsin
93,0.3411,0.1438,0.222,0.293,wisconsin
94,0.3894,0.1539,0.2239,0.2329,wisconsin
95,0.3322,0.2461,0.2325,0.1891,wisconsin
96,0.2862,0.1788,0.2004,0.3346,wisconsin
97,0.388,0.1678,0.2474,0.1969,wisconsin
98,0.4366,0.1508,0.2334,0.1793,wisconsin
99,0.4585,0.1203,0.2472,0.1741,wisconsin
1,0.2834,0.1248,0.182,0.4098,wyoming
2,0.3502,0.1682,0.2031,0.2784,wyoming
3,0.2646,0.147,0.1831,0.4054,wyoming
4,0.2858,0.1832,0.1889,0.3421,wyoming
5,0.3359,0.2238,0.1725,0.2677,wyoming
6,0.2739,0.2079,0.2235,0.2946,wyoming
7,0.4679,0.109,0.2502,0.1729,wyoming
8,0.5076,0.1452,0.1927,0.1546,wyoming
9,0.3825,0.1379,0.3122,0.1673,wyoming
10,0.358,0.1461,0.2253,0.2707,wyoming
11,0.2626,0.1859,0.2938,0.2577,wyoming
12,0.2547,0.159,0.2412,0.3451,wyoming
13,0.3977,0.2358,0.1895,0.177,wyoming
14,0.4343,0.2371,0.2457,0.0829,wyoming
15,0.2722,0.2036,0.1871,0.3371,wyoming
16,0.3053,0.3058,0.1881,0.2008,wyoming
17,0.294,0.1342,0.1567,0.4151,wyoming
18,0.272,0.1348,0.1862,0.4071,wyoming
19,0.2376,0.2374,0.1449,0.3801,wyoming
20,0.3699,0.158,0.139,0.3332,wyoming
21,0.3523,0.1466,0.1767,0.3244,wyoming
22,0.3682,0.1771,0.2033,0.2515,wyoming
23,0.4864,0.169,0.1997,0.1449,wyoming
24,0.2835,0.2811,0.2334,0.202,wyoming
25,0.3039,0.2013,0.2322,0.2626,wyoming
26,0.2702,0.1612,0.1956,0.3729,wyoming
27,0.3057,0.2018,0.167,0.3255,wyoming
28,0.3942,0.1904,0.1657,0.2496,wyoming
29,0.378,0.2095,0.176,0.2365,wyoming
30,0.3842,0.1471,0.238,0.2308,wyoming
31,0.1747,0.1928,0.2334,0.399,wyoming
32,0.3176,0.1173,0.2322,0.3329,wyoming
33,0.2883,0.3044,0.1825,0.2248,wyoming
34,0.3431,0.1848,0.1746,0.2974,wyoming
35,0.36,0.1554,0.2457,0.239,wyoming
36,0.271,0.2201,0.2464,0.2625,wyoming
37,0.3815,0.1184,0.2663,0.2338,wyoming
38,0.2821,0.1527,0.2736,0.2916,wyoming
39,0.2858,0.1843,0.2024,0.3275,wyoming
40,0.3173,0.2128,0.1483,0.3217,wyoming
41,0.3993,0.1498,0.2278,0.2231,wyoming
42,0.5264,0.0951,0.1899,0.1887,wyoming
43,0.3561,0.2213,0.1818,0.2408,wyoming
44,0.2298,0.1923,0.2137,0.3643,wyoming
45,0.374,0.2186,0.1937,0.2137,wyoming
46,0.4424,0.2399,0.1498,0.1678,wyoming
47,0.3145,0.1772,0.128,0.3803,wyoming
48,0.2618,0.1434,0.212,0.3828,wyoming
49,0.3345,0.1885,0.228,0.249,wyoming
50,0.3993,0.181,0.1676,0.2522,wyoming
51,0.4054,0.1545,0.2232,0.2169,wyoming
52,0.3171,0.1087,0.203,0.3712,wyoming
53,0.1765,0.1726,0.2312,0.4197,wyoming
54,0.3922,0.1909,0.1793,0.2376,wyoming
55,0.2877,0.1893,0.2847,0.2383,wyoming
56,0.3146,0.2057,0.2139,0.2658,wyoming
57,0.3132,0.1385,0.2364,0.3119,wyoming
58,0.2616,0.1842,0.2198,0.3344,wyoming
59,0.2086,0.2188,0.2511,0.3215,wyoming
60,0.2477,0.1878,0.2385,0.326,wyoming
